"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"6cd086050f0af1c81f8155472cd4160e7a185718","io.netty.resolver.dns.DnsNameResolverContext","0.0355773","1","8","2","0.025463","0.0326894","22","22","1","4","4","127","38","8","8","72","100","0","0.0844828","49","14","0","1","0.0905405","67","0","0","2","2","0","531","683","21","2","21","2","28","0","0","0","28","302","0","0","0","673","864","32","2","32","2","43","0","7","0","43","373","0","7","0","0","0","0","9","40","0","1","0","0","0","0","18","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","7","1","1","0","0","0"
"ffd2450e1154ede31b4b1d7e20c887a9e60f2d00","io.netty.util.concurrent.DefaultPromise","0.0355903","1","8","2","0.0328253","0.0375723","28","26","1","5","5","155","19","27","86","24","73","0.037037","0.0740741","50","29","1","26","0.0698925","52","2","3","8","15","2","625","778","11","1","11","1","49","0","26","5","51","329","0","28","5","692","853","16","1","14","1","59","0","33","5","86","354","0","40","10","0","6","0","7","31","0","0","0","0","0","0","4","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","9","1","0","0","0","1"
"f4e527c64df0b7ce2c5f7997a782eec481ac22a4","io.netty.channel.nio.AbstractNioByteChannel","0.0356718","1","3","1","0.0385852","0.034632","12","8","3","6","5","35","10","4","4","17","27","1","0.192982","33","23","1","0","0.163043","45","4","5","2","3","1","138","195","33","0","2","0","10","0","0","1","85","86","0","46","3","231","311","37","0","2","0","14","0","2","1","124","147","0","67","3","0","0","0","6","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0"
"279712a6a060ce3b77d76772aa398eafbdc255e1","io.netty.channel.socket.aio.AioSocketChannel","0.0357427","1","2","1","0.0363636","0.0473373","16","16","5","2","2","43","16","8","9","30","53","0","0.0394089","8","0","0","8","0.0840108","31","4","8","0","0","2","195","248","39","0","13","0","23","0","7","0","73","80","0","45","0","338","440","42","0","13","0","34","0","12","0","107","154","0","69","0","0","0","0","10","13","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","5","0","0","0"
"d9d8acf3311590f31197893427c6a24c5fe485ba","io.netty.channel.socket.aio.AioSocketChannel","0.0357427","1","2","1","0.0363636","0.0473373","16","16","5","2","2","43","16","8","9","30","53","0","0.0394089","8","0","0","8","0.0840108","31","4","8","0","0","2","195","248","39","0","13","0","23","0","7","0","73","80","0","45","0","338","440","42","0","13","0","34","0","12","0","107","154","0","69","0","0","0","0","10","13","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","5","0","0","0"
"f3a2c22738c53af5770183ff8a60a49ae21f62eb","io.netty.channel.nio.AbstractNioByteChannel","0.0358423","1","3","1","0.0387097","0.0347826","12","8","3","6","5","35","10","4","4","17","27","1","0.192982","33","23","1","0","0.163636","45","4","5","2","3","1","138","195","33","0","2","0","10","0","0","1","85","86","0","46","3","230","310","36","0","2","0","14","0","2","1","121","146","0","67","3","0","0","0","6","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0"
"c5bd8fd264986b1a3bdbaf5cb4488981ce554b78","io.netty.channel.nio.AbstractNioByteChannel","0.0358423","1","3","1","0.0387097","0.0347826","12","8","3","6","5","35","10","4","4","17","27","1","0.192982","33","23","1","0","0.163636","45","4","5","2","3","1","138","195","33","0","2","0","10","0","0","1","85","86","0","46","3","230","310","37","0","2","0","14","0","2","1","121","146","0","67","3","0","0","0","6","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0"
"0e71da3082d51b0099bd6e7e22369dd7d7615b98","io.netty.util.concurrent.DefaultPromise","0.0358705","1","8","2","0.0331361","0.0377358","28","26","1","5","5","152","17","27","80","21","70","0.037037","0.071964","48","29","1","26","0.067659","50","2","3","7","11","2","619","767","12","1","12","1","49","0","26","5","51","325","0","28","5","689","845","15","1","15","1","60","0","33","5","62","350","0","35","5","0","5","0","7","32","0","0","0","0","0","0","4","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","8","3","0","0","0","1"
"084db044cd57aededdb650ef17301b6ba9e60799","io.netty.util.concurrent.DefaultPromise","0.0359649","1","8","2","0.0331361","0.0377358","28","26","1","5","5","152","17","27","80","21","70","0.037037","0.071964","48","29","1","26","0.067659","50","2","3","7","11","2","619","767","12","1","12","1","49","0","26","5","51","325","0","28","5","689","845","15","1","15","1","60","0","33","5","62","350","0","35","5","0","5","0","7","32","0","0","0","0","0","0","4","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","8","3","0","0","0","1"
"ddb6e3672cce60432f386e7f8e9022bf62a9c84e","io.netty.util.concurrent.DefaultPromise","0.0359965","1","8","2","0.0331361","0.0377358","28","26","1","5","5","152","17","27","80","21","70","0.037037","0.071964","48","29","1","26","0.067659","50","2","3","7","11","2","619","767","12","1","12","1","49","0","26","5","51","325","0","28","5","689","845","15","1","15","1","60","0","33","5","62","350","0","35","5","0","5","0","7","32","0","0","0","0","0","0","4","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","8","3","0","0","0","1"
"dbb21988395f49ec9257a72b1044360c71fe5ad6","io.netty.util.concurrent.DefaultPromise","0.0359965","1","8","2","0.0331361","0.0377358","28","26","1","5","5","152","17","27","81","21","70","0.037037","0.071964","48","29","1","26","0.067659","50","2","3","7","11","2","619","767","12","1","12","1","49","0","26","5","51","325","0","28","5","689","845","15","1","15","1","60","0","33","5","62","350","0","35","5","0","5","0","7","32","0","0","0","0","0","0","4","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","8","3","0","0","0","0"
"8fce6316adecc577d4b19902d04548feeeb8383b","io.netty.util.concurrent.DefaultPromise","0.0360123","1","8","2","0.0331361","0.0378457","28","26","1","5","5","153","18","27","83","24","73","0.037037","0.0717489","48","29","1","26","0.0678426","50","2","3","7","12","2","621","771","11","1","11","1","49","0","26","5","51","332","0","28","5","687","845","14","1","14","1","59","0","33","5","61","356","0","35","5","0","6","0","7","33","0","0","0","0","0","0","4","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","9","3","0","0","0","0"
"869687bd711e1358367203526128d9a2ad90663a","io.netty.util.concurrent.DefaultPromise","0.0361711","1","8","2","0.0332937","0.0380117","28","26","1","5","5","152","18","27","83","24","73","0.037037","0.0720721","48","29","1","26","0.0681199","50","2","3","7","12","2","618","767","11","1","11","1","49","0","26","5","51","330","0","28","5","684","841","14","1","14","1","59","0","33","5","61","354","0","35","5","0","5","0","7","33","0","0","0","0","0","0","4","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","8","3","0","0","0","1"
"c57d4bed91eff61515f25713618101cc4072ade5","io.netty.testsuite.transport.socket.SocketFileRegionTest","0.0363372","1","3","1","0.0575916","0.0625","11","9","2","2","2","18","16","2","0","19","28","0","0.0990099","10","0","0","9","0.0649351","10","2","2","1","2","1","91","130","8","0","1","0","9","0","8","0","16","54","1","8","0","144","191","15","0","5","0","17","0","15","0","60","73","1","41","0","0","1","0","15","12","0","0","0","0","0","0","5","0","2","0","0","0","0","13","0","0","0","0","0","0","0","0","1","0","0","0","0","7","0","0","1"
"d63413754eb42f4e371ee5163e103e569762172f","io.netty.channel.nio.AbstractNioByteChannel","0.0364078","1","3","1","0.0392157","0.0350877","12","8","3","5","4","34","10","4","4","17","27","1","0.195266","33","23","1","0","0.164835","45","4","5","2","3","1","136","191","33","0","2","0","10","0","0","1","85","85","0","46","3","228","306","36","0","2","0","14","0","2","1","121","145","0","67","3","0","0","0","6","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","1"
"2be4bb74a5538b76650b1e6992a8c0eec279f31b","io.netty.channel.pool.FixedChannelPool","0.0364277","3","5","3","0.0325203","0.048583","12","12","1","4","4","29","17","8","9","13","23","0.625","0.325581","70","61","5","3","0.260479","87","2","2","0","0","1","145","239","18","0","10","0","10","0","7","0","31","67","0","15","0","247","369","27","0","17","0","21","2","17","0","57","113","2","31","2","0","1","0","4","12","0","0","0","0","0","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","2","0","0","1"
"78d8f05c218cab107255c4dc1a1344aef138d379","io.netty.handler.codec.http.HttpObjectDecoder","0.0368098","2","10","3","0.0650069","0.0529915","47","31","1","4","4","146","21","4","8","33","57","1","0.193777","137","79","1","0","0.194215","141","5","6","3","6","1","570","708","18","1","9","1","24","0","0","0","54","371","0","17","1","585","723","31","1","22","1","24","13","0","0","54","371","13","17","1","0","9","0","12","13","0","1","0","0","0","0","5","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","3","0","0","0"
"bd42987143958b4a5232f76229b914249a51cddf","io.netty.channel.pool.FixedChannelPool","0.0369487","3","5","3","0.0347826","0.05","12","12","1","4","4","28","17","9","8","13","22","0.571429","0.269841","51","42","4","3","0.220779","68","2","2","0","0","1","138","214","16","0","10","0","9","0","6","0","25","66","0","13","0","240","345","25","0","17","0","21","2","16","0","53","111","2","29","2","0","1","0","4","12","0","0","0","0","0","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","2","0","0","0"
"fd2e142e745b8e99983d74c71a0fd3574449e188","io.netty.handler.codec.ByteToMessageDecoder","0.0370763","1","3","1","0.0378251","0.0342205","16","9","2","4","4","60","15","60","74","32","54","0.5","0.38814","144","118","5","5","0.385514","165","3","4","38","88","1","227","369","10","0","9","0","22","2","9","3","33","121","2","20","3","263","423","10","0","9","0","25","2","12","3","36","141","2","23","3","0","1","0","14","18","0","0","0","0","0","0","15","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","10","0","0","1"
"ed5fcbb7732d9ffd16d9675fe40711360763c9a4","io.netty.util.internal.NativeLibraryLoader","0.0371835","1","4","1","0.0489691","0.0553633","19","16","1","4","4","55","5","3","3","10","22","1","0.170068","50","33","3","0","0.176638","62","0","0","0","0","0","244","325","5","0","5","0","12","0","2","0","12","133","0","2","0","289","388","5","0","5","0","16","0","4","0","16","155","0","4","0","0","0","0","18","20","0","0","0","0","0","0","0","0","8","0","0","0","0","0","18","1","0","0","0","0","0","0","1","0","0","9","1","0","0","0","0"
"78586a99b6c23dc7f847838aaae6be70d6d7ca9b","io.netty.handler.codec.ByteToMessageDecoder","0.0371945","1","3","1","0.0378251","0.0342205","16","9","2","4","4","60","15","60","74","32","54","0.5","0.38814","144","118","5","5","0.385514","165","3","4","38","88","1","227","369","10","0","9","0","22","2","9","3","34","121","2","20","3","263","423","10","0","9","0","25","2","12","3","37","141","2","23","3","0","1","0","14","18","0","0","0","0","0","0","15","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","10","0","0","0"
"891be30a28c6dc5a1edf1cb5a3690644cf4ff66e","io.netty.handler.codec.http2.Http2ConnectionHandlerTest","0.0373775","1","2","1","0.0385965","0.0462185","11","11","1","1","1","19","27","2","0","45","63","0.0555556","0.0484582","11","3","1","17","0.0517928","13","0","0","0","0","0","216","261","14","0","14","0","18","0","17","0","18","128","0","17","0","238","285","14","0","14","0","21","0","20","0","21","139","0","20","0","0","1","0","29","14","0","0","0","0","0","0","2","0","4","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","1"
"21a61ce632047e30daf3f5efcc6900b42cd5651b","io.netty.handler.execution.MemoryAwareThreadPoolExecutor","0.0376523","1","4","1","0.0261283","0.040146","11","11","1","5","5","57","18","2","8","20","40","0.846154","0.450128","176","164","11","2","0.391111","176","0","0","1","2","0","215","355","4","4","4","4","20","0","12","3","20","106","0","12","3","274","421","11","4","11","4","27","0","14","3","27","125","0","14","3","0","2","0","1","15","0","3","0","0","0","0","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0"
"ebf33c6e3b3ec94965c07defe2e79f7edec7f64d","io.netty.channel.AbstractChannel","0.0377734","1","6","2","0.0322981","0.0370943","26","24","12","3","3","83","16","44","106","32","86","0.142857","0.133144","47","36","5","30","0.0783476","55","2","5","6","21","2","306","419","21","0","20","0","54","0","34","0","59","121","0","39","0","647","805","39","0","23","0","85","0","54","3","124","288","2","83","4","0","1","0","23","43","0","1","0","0","0","0","8","0","25","1","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","13","0","8","0","0","1"
"af4b71a00e30faf86ef1c2365e965e8f04f65bee","io.netty.handler.codec.http.HttpObjectDecoder","0.037872","2","10","3","0.068314","0.0547703","47","31","1","4","4","142","19","4","8","31","53","1","0.188513","128","79","1","0","0.189112","132","7","9","3","6","1","551","673","19","1","9","1","22","0","0","0","61","360","0","23","1","566","688","32","1","22","1","22","13","0","0","61","360","13","23","1","0","9","0","11","10","0","1","0","0","0","0","1","0","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","2","0","0","0"
"6d80c641e92588a5317c0b9a9631918a521d52bc","io.netty.resolver.dns.DnsNameResolverContext","0.0381232","1","8","2","0.0264423","0.0342146","22","22","1","4","4","116","39","8","8","72","98","0","0.0955882","52","14","0","1","0.100699","72","0","0","2","2","0","492","639","19","2","19","2","26","0","0","0","26","273","0","0","0","643","832","30","2","30","2","43","0","8","0","43","344","0","8","0","0","0","0","10","38","0","0","0","0","0","0","18","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","8","0","1","0","0","0"
"e33f12f5b8a37b3f2a7291a10a61c8bce6ce73e0","io.netty.channel.nio.AbstractNioByteChannel","0.0381679","1","3","1","0.0421053","0.0373832","12","8","2","5","4","30","10","4","4","14","23","1","0.213333","32","23","1","0","0.170543","44","4","5","2","3","1","118","166","32","0","1","0","9","0","0","1","83","77","0","46","3","214","285","35","0","2","0","13","0","2","1","117","139","0","66","3","0","0","0","5","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","1"
"d1a3806ebdf8b1272b42fc1c684a5e290bee6a24","io.netty.handler.codec.http.HttpObjectDecoder","0.0383562","2","10","3","0.0687134","0.0552585","47","31","1","4","4","140","20","4","8","32","55","1","0.189911","128","79","1","0","0.190476","132","5","6","3","6","1","546","669","18","1","9","1","23","0","0","0","53","356","0","17","1","561","684","31","1","22","1","23","13","0","0","53","356","13","17","1","0","9","0","11","11","0","1","0","0","0","0","3","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","2","0","0","1"
"f250dfedbeafc4707425dabe1fa773ef75f0e855","io.netty.handler.codec.http2.Http2ConnectionHandler","0.0383825","1","8","2","0.0422535","0.0606061","24","24","10","3","2","64","39","28","46","67","102","0.285714","0.236593","75","64","8","20","0.217391","110","4","7","2","2","3","242","363","13","0","5","0","35","0","27","0","59","104","2","43","2","396","568","20","0","9","0","56","0","44","0","88","168","5","68","2","0","0","0","31","19","0","0","0","0","0","0","9","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","27","0","0","0"
"1861461db230267fec4e887b6b06eff68fa61d6c","io.netty.handler.codec.ByteToMessageDecoder","0.0384193","1","3","1","0.040201","0.036","16","9","2","4","4","55","16","58","72","32","52","0.5","0.389685","136","111","5","5","0.385749","157","3","4","36","81","1","213","343","10","0","9","0","20","2","9","3","31","113","2","20","3","250","398","10","0","9","0","23","2","12","3","34","134","2","23","3","0","1","0","13","15","0","0","0","0","0","0","12","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","9","0","0","0"
"8579f09c594f69870115c019655c98cba5ad47ee","io.netty.channel.socket.oio.AbstractOioWorker","0.0385321","1","3","1","0.0502513","0.0573248","10","9","1","4","4","40","9","6","12","26","35","0.25","0.117978","21","12","1","3","0.117978","21","1","1","2","2","1","157","199","2","0","2","0","9","0","3","1","9","88","0","3","1","157","199","2","0","2","0","9","0","3","1","9","88","0","3","1","0","0","0","5","6","0","1","0","0","0","0","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1"
"57d28dd42178b35194037a4ded7f26e20e676c62","io.netty.channel.pool.FixedChannelPool","0.0386052","3","5","3","0.0364742","0.0528634","12","12","1","4","4","28","17","9","8","12","21","0.571429","0.271277","51","42","4","3","0.233108","69","2","2","0","0","1","137","212","16","0","10","0","9","0","6","0","25","65","0","13","0","227","329","24","0","16","0","19","2","15","0","49","105","2","27","2","0","1","0","4","11","0","0","0","0","0","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","1"
"39b57b889cf77f38b25f45bd38fad58d22a4bb73","io.netty.channel.AbstractChannel","0.0386179","1","6","2","0.0294118","0.0375","26","24","16","3","3","78","27","56","137","36","92","0.131579","0.253846","99","92","5","33","0.173127","134","2","5","5","29","2","291","459","22","0","20","0","56","0","37","0","61","103","0","42","0","640","884","37","1","21","0","86","0","60","3","150","278","3","101","9","0","1","0","25","42","0","0","0","0","0","0","2","0","30","0","0","0","0","0","2","0","0","0","0","0","0","0","12","0","0","14","0","8","0","0","1"
"ead87b7df8d923417475ead2d7680747b1a72f07","io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder","0.0387268","2","7","2","0.029321","0.0334029","19","16","2","1","1","19","26","11","18","35","50","0.0833333","0.102804","11","10","1","11","0.161121","92","1","1","0","0","1","96","118","8","0","8","0","15","0","11","0","15","35","0","11","0","479","648","8","0","8","0","47","0","37","0","47","221","0","37","0","0","0","0","3","18","0","0","0","0","0","0","5","0","4","0","0","0","0","0","2","3","0","0","0","0","0","0","4","0","0","2","1","0","0","0","2"
"891be30a28c6dc5a1edf1cb5a3690644cf4ff66e","io.netty.handler.codec.http2.Http2ConnectionHandler","0.0387275","1","8","2","0.0427046","0.0615385","24","24","10","3","2","64","39","28","46","67","102","0.285714","0.236593","75","64","8","20","0.22","110","4","7","2","2","3","242","363","13","0","5","0","35","0","27","0","59","104","2","43","2","390","562","20","0","9","0","56","0","44","0","88","166","5","68","2","0","0","0","31","19","0","0","0","0","0","0","9","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","27","0","0","1"
"a043cf4a983465cd7c221cefc8915121a30f621e","io.netty.util.internal.PlatformDependent","0.0387734","4","24","7","0.0482361","0.0603272","67","59","28","5","5","262","13","118","258","74","172","0.56338","0.20431","237","199","40","31","0.197044","240","0","0","0","0","0","923","1319","25","17","25","17","98","1","70","2","98","428","1","70","2","978","1389","27","17","27","17","105","1","75","2","105","437","1","75","2","0","2","0","19","49","0","1","0","0","0","0","5","0","30","0","0","0","0","0","3","1","0","0","0","0","0","0","14","0","0","16","0","0","0","0","0"
"c2565d8dd224e8c3cfd6138d80fc8ef9dfac8725","io.netty.util.internal.PlatformDependent","0.0388226","4","24","7","0.0483057","0.0604508","67","59","28","5","5","262","13","118","258","74","172","0.56338","0.204663","237","199","40","31","0.197368","240","0","0","0","0","0","921","1317","25","17","25","17","98","1","70","2","98","426","1","70","2","976","1387","27","17","27","17","105","1","75","2","105","435","1","75","2","0","2","0","19","49","0","1","0","0","0","0","5","0","30","0","0","0","0","0","3","1","0","0","0","0","0","0","14","0","0","16","0","0","0","0","0"
"bf0a53179a3057ac075c1192f80917ddd5ee1d9e","io.netty.handler.codec.http2.Http2MultiplexCodec$DefaultHttp2StreamChannel","0.0389344","2","8","4","0.0293333","0.0361248","22","22","6","2","2","61","30","5","20","42","93","0.0217391","0.0596491","17","11","1","45","0.055814","36","3","5","0","0","2","268","350","22","0","18","0","51","0","45","0","54","88","0","47","0","609","750","59","20","22","4","85","0","71","5","222","253","3","166","20","0","0","0","4","18","0","1","0","0","0","0","7","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","2","0","0","0"
"9cfa4675548e368f3c905c0df31d18912d43cf08","io.netty.util.internal.PlatformDependent","0.038961","4","24","7","0.0485507","0.0608247","67","59","28","5","5","260","13","118","257","74","171","0.56338","0.205729","237","199","40","31","0.198347","240","0","0","0","0","0","915","1310","25","17","25","17","97","1","70","2","97","423","1","70","2","970","1380","27","17","27","17","104","1","75","2","104","432","1","75","2","0","2","0","19","48","0","1","0","0","0","0","5","0","29","0","0","0","0","0","3","1","0","0","0","0","0","0","14","0","0","16","0","0","0","0","0"
"869687bd711e1358367203526128d9a2ad90663a","io.netty.channel.AbstractChannel","0.0389744","1","6","2","0.0300231","0.0380349","26","24","14","2","2","69","24","74","212","35","90","0.102564","0.213889","77","73","4","35","0.156417","117","2","3","7","37","2","283","428","22","0","18","0","55","0","38","0","62","106","0","44","0","631","866","39","1","20","0","89","0","63","3","194","276","0","114","16","0","1","0","23","60","0","0","0","0","0","0","5","0","32","0","0","0","0","0","1","0","0","0","0","0","0","0","13","0","0","13","12","8","0","0","0"
"15611dadbbf8f8c217c03ce33da89beb54602023","io.netty.handler.codec.http2.Http2MultiplexCodec$DefaultHttp2StreamChannel","0.0391148","2","8","4","0.0294906","0.0362438","22","22","6","2","2","62","30","5","19","43","94","0.0217391","0.0598592","17","10","1","45","0.0530421","34","3","5","0","0","2","267","349","22","0","18","0","51","0","45","0","54","87","0","47","0","607","746","59","20","22","4","85","0","71","5","222","251","3","166","20","0","0","0","4","18","0","1","0","0","0","0","7","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","2","0","0","1"
"870b5f5e4b4eef8ea3baf650fa9c592533b2fda2","io.netty.handler.codec.http2.Http2MultiplexCodec$DefaultHttp2StreamChannel","0.0391148","2","8","4","0.0294906","0.0362438","22","22","6","2","2","62","30","5","19","43","94","0.0217391","0.0598592","17","10","1","45","0.0530421","34","3","5","0","0","2","267","349","22","0","18","0","51","0","45","0","54","87","0","47","0","607","746","59","20","22","4","85","0","71","5","222","251","3","166","20","0","0","0","4","18","0","1","0","0","0","0","7","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","2","0","0","1"
"449befa0034e2cf77b3033f62d4f2153cef5a1d7","io.netty.resolver.dns.DnsNameResolverContext","0.0391705","1","8","2","0.027673","0.0358891","22","22","1","4","4","113","38","8","8","71","97","0","0.0953307","49","14","0","1","0.0985294","67","0","0","2","2","0","465","607","18","2","18","2","26","0","0","0","26","260","0","0","0","613","795","29","2","29","2","43","0","8","0","43","331","0","8","0","0","0","0","9","39","0","1","0","0","0","0","18","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","7","0","1","0","0","1"
"cfa5b85075f9f3a74e7eb46e344f44775dbcea57","io.netty.util.internal.PlatformDependent","0.0391705","4","24","7","0.0487273","0.0611399","67","59","28","5","5","259","13","118","257","74","171","0.56338","0.206626","237","199","40","31","0.19917","240","0","0","0","0","0","910","1305","25","17","25","17","97","1","70","2","97","421","1","70","2","965","1375","27","17","27","17","104","1","75","2","104","430","1","75","2","0","2","0","19","47","0","1","0","0","0","0","5","0","28","0","0","0","0","0","3","1","0","0","0","0","0","0","14","0","0","16","0","0","0","0","1"
"dcd3cadeaa08f711e8e5b833f8ebec48a72dd4d8","io.netty.util.NetUtil","0.0392157","3","46","7","0.0593368","0.0817308","34","34","1","5","4","108","2","15","8","1","9","0.6","0.176238","89","43","3","2","0.176238","89","0","0","0","0","0","416","573","6","1","6","1","8","5","4","0","8","211","5","4","0","416","573","6","1","6","1","8","5","4","0","8","211","5","4","0","0","0","0","10","15","0","1","0","0","0","0","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","2","0","0","0"
"e33f12f5b8a37b3f2a7291a10a61c8bce6ce73e0","io.netty.channel.AbstractChannel","0.0392562","1","6","2","0.0302326","0.0383387","26","24","15","2","2","71","25","76","210","38","94","0.102564","0.20765","76","72","4","35","0.156334","116","2","3","6","36","2","290","435","22","0","18","0","56","0","38","0","63","108","0","44","0","626","860","39","1","20","0","90","0","63","3","195","269","0","114","16","0","1","0","21","58","0","0","0","0","0","0","5","0","30","0","0","0","0","0","1","0","0","0","0","0","0","0","13","0","0","12","12","7","0","0","1"
"1971bd1da6a55797de816bcfb29fe98e6bb86673","io.netty.util.NetUtil","0.0393519","3","46","7","0.0596491","0.0817308","34","34","1","5","4","108","2","15","8","1","9","0.6","0.176238","89","43","3","2","0.176238","89","0","0","0","0","0","416","570","6","1","6","1","8","5","4","0","8","211","5","4","0","416","570","6","1","6","1","8","5","4","0","8","211","5","4","0","0","0","0","10","15","0","1","0","0","0","0","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","2","0","0","1"
"5c572f0f63da22392d477697c4c289072915d483","io.netty.handler.codec.http2.Http2MultiplexCodec$DefaultHttp2StreamChannel","0.0393782","2","8","4","0.0296496","0.0364842","22","22","6","2","2","62","30","5","19","43","94","0.0217391","0.0602837","17","10","1","45","0.0533752","34","3","5","0","0","2","265","347","21","0","17","0","51","0","45","0","54","86","0","47","0","603","742","58","20","21","4","85","0","71","5","222","249","3","166","20","0","0","0","4","18","0","1","0","0","0","0","7","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","2","0","0","0"
"1f95e5db4c790f0d3b5df226ba5d71708c175f9e","io.netty.util.NetUtil","0.0397428","3","46","7","0.0600707","0.0825243","34","34","1","5","4","108","2","15","8","1","9","0.6","0.177645","89","43","3","2","0.177645","89","0","0","0","0","0","412","566","6","1","6","1","8","5","4","0","8","211","5","4","0","412","566","6","1","6","1","8","5","4","0","8","211","5","4","0","0","0","0","10","15","0","1","0","0","0","0","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","2","0","0","1"
"253cd694ef6317d52d41b220f4dcf5fd69f44ec3","io.netty.handler.codec.http2.Http2ConnectionHandler","0.0398352","2","10","3","0.0373216","0.0562914","34","34","8","4","4","85","36","36","54","84","124","0.321429","0.239374","107","80","9","19","0.265207","218","4","7","2","2","3","340","508","18","0","8","0","40","0","27","0","66","150","2","44","3","604","911","36","0","21","0","80","0","59","0","133","264","5","97","4","0","4","0","36","31","0","0","0","0","0","0","10","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","6","0","28","0","0","1"
