"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"c1f0f046093d166b58193818b359c73d4a50c228","com.orientechnologies.orient.server.distributed.task.OReadRecordIfNotLatestTask.<init>(Lcom/orientechnologies/orient/core/id/ORecordId;Lcom/orientechnologies/orient/core/version/ORecordVersion;)V","0","0","0","0","0","0","0","0","40.139","6.3","455.74","59.2214","19","14","25.3189","72.3397","126.049","73.7128","106.251","62.1351","1","0","0","1","1","0","0","0","0","0","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2933b9503bb8304e2b2fa3d291080bbdae0cb2a4","com.orientechnologies.orient.server.distributed.AbstractServerClusterInsertTest$BaseWriter.updateRecord(Lcom/orientechnologies/orient/core/db/document/ODatabaseDocumentTx;Lcom/orientechnologies/orient/core/record/impl/ODocument;)V","0","0","0","0","0","0","0","0","40.139","6.3","455.74","59.2214","19","14","25.3189","72.3397","126.049","73.7128","106.251","62.1351","1","0","0","1","2","0","0","0","0","0","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"7714495a75dd494934a6cfa3c422763d92a19239","com.orientechnologies.orient.server.distributed.impl.task.OStartReplicationTask.<init>(Ljava/lang/String;Z)V","0","0","0","0","0","0","0","0","40.139","6.3","527.699","65.3017","22","14","29.3166","83.7618","125.287","73.267","105.151","61.492","1","0","0","0","0","0","0","0","0","0","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"731545a32e96d61ede50300ab6b8dd1166de7431","com.orientechnologies.orient.core.storage.cache.local.OWOWCache$PageKey.<init>(IJ)V","0","0","0","0","0","0","0","0","40.139","6.3","527.699","65.3017","22","14","29.3166","83.7618","125.287","73.267","105.151","61.492","1","0","0","6","0","0","0","0","0","0","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6fdc17421dd682b30aef282fdda3d7f0db88d754","com.orientechnologies.orient.core.fetch.json.OJSONFetchContext.onBeforeStandardField(Ljava/lang/Object;Ljava/lang/String;Ljava/lang/Object;Lcom/orientechnologies/orient/core/metadata/schema/OType;)V","0","0","0","0","0","0","0","0","40.139","7.2","548.259","66.987","20","14","30.4588","76.1471","130.443","76.2822","112.59","65.842","1","0","0","0","1","0","0","0","0","0","3","3","1","4","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"979f0817ae00ac89b79001a27737a4428376c95c","com.orientechnologies.orient.test.database.auto.SQLCreateVertexTest.testCreateVertexByContent()V","0","0","0","0","0","0","0","0","400.215","37.125","46390.9","1291.09","200","76","2577.27","1249.59","82.436","48.2082","59.0839","34.552","3","1","1","0","16","0.0416667","1","0","0.0416667","1","23","31","18","0","23","31","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"9fafc831eb34b52e74e1d8e1caf9678667f4ec26","com.orientechnologies.orient.server.distributed.asynch.TestAsyncReplMode2Servers.dbClient1()V","0","0","0","0","0","0","0","0","400.215","43.3125","59264.3","1520.07","219","76","3292.46","1368.3","68.3316","39.96","23.7972","13.9165","9","4","4","0","12","0","0","0","0","0","49","54","41","0","49","54","41","0","0","0","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2"
"7714495a75dd494934a6cfa3c422763d92a19239","com.orientechnologies.orient.core.storage.impl.local.paginated.OLocalPaginatedStorage.postDeleteSteps()V","0","0","0","0","0","0","0","0","400.465","53.1304","62878.6","1581.25","190","75","3493.25","1183.48","73.3871","42.9164","57.637","33.7058","14","6","6","0","6","0.125","5","0","0.125","5","35","45","25","0","35","45","25","0","0","0","0","10","0","0","8","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"de410aa8d3455b55f3c39e49780136c0b6c5e64b","com.orientechnologies.orient.core.storage.cache.local.OWOWCache.readNameIdMap()V","0","0","0","0","0","0","0","0","400.465","58.7826","67004.8","1649.7","183","75","3722.49","1139.87","76.4683","44.7183","35.6378","20.8408","10","5","5","1","7","0","0","0","0","0","31","41","22","0","31","41","22","0","0","0","0","5","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1d7e53c1b70634efcd930f2dbb2715aea95bc34e","com.orientechnologies.orient.server.distributed.impl.ODistributedAbstractPlugin.backupCurrentDatabase(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","400.465","70.087","102155","2185.27","234","75","5675.27","1457.54","71.4709","41.7958","48.5435","28.388","10","2","2","1","8","0.0714286","3","0","0.0714286","3","39","53","25","1","39","53","25","0","0","0","2","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"4412e3667cfb04b079945523373ee4ab3f34b524","com.orientechnologies.orient.core.metadata.schema.OPropertyImpl.toStream()Lcom/orientechnologies/orient/core/record/impl/ODocument;","0","0","0","0","0","0","0","0","400.714","24.8","30989.7","986.609","200","76","1721.65","1249.59","75.2076","43.9811","33.7172","19.7177","9","2","2","1","9","0","0","0","0","0","33","37","24","0","33","37","24","0","0","0","1","4","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76ffdc9fe1e541460329297a955e8494c36be8f5","com.orientechnologies.orient.console.OConsoleDatabaseApp.displayRawRecord(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","400.714","37.7419","41974","1207.78","178","76","2331.89","1112.13","81.2312","47.5036","42.0002","24.5615","5","2","2","0","8","0","0","0","0","0","25","30","16","1","25","30","16","0","0","0","1","9","0","0","5","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2"
"76ffdc9fe1e541460329297a955e8494c36be8f5","com.orientechnologies.orient.core.iterator.ORecordIteratorCluster.<init>(Lcom/orientechnologies/orient/core/db/ODatabaseDocumentInternal;Lcom/orientechnologies/orient/core/db/document/ODatabaseDocumentTx;IJJZZLcom/orientechnologies/orient/core/storage/OStorage$LOCKING_STRATEGY;)V","0","0","0","0","0","0","0","0","400.714","47.9032","56566.9","1473.58","189","76","3142.61","1180.86","76.2846","44.6109","48.8953","28.5938","10","3","3","3","7","0.03125","1","0","0.03125","1","31","41","21","8","31","41","21","0","1","0","1","7","0","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1efcf654acfd746add2b202f50df617b8ce14939","com.orientechnologies.orient.core.sql.operator.OQueryOperatorContains.evaluateExpression(Lcom/orientechnologies/orient/core/db/record/OIdentifiable;Lcom/orientechnologies/orient/core/sql/filter/OSQLFilterCondition;Ljava/lang/Object;Ljava/lang/Object;Lcom/orientechnologies/orient/core/command/OCommandContext;)Z","0","0","0","0","0","0","0","0","400.714","55.1613","108563","2275.73","315","76","6031.27","1968.1","61.8101","36.1463","37.2333","21.7738","21","6","5","0","5","0.0833333","5","0","0.0833333","5","55","67","38","5","55","67","38","0","0","0","0","14","0","0","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"7e6d055e47b83730ea6afea09b9001e7a784ac0f","com.orientechnologies.orient.graph.TestGraphIntentMassiveInsert.testIntent()V","0","0","0","0","0","0","0","0","401.291","42.1667","49529.4","1348.68","188","76","2751.63","1174.61","81.407","47.6064","62.5128","36.5572","3","1","1","0","16","0.0740741","2","0","0.0740741","2","25","27","24","0","25","27","24","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c871bcbc93f785701cc81e159699c0d2229569b3","com.orientechnologies.orient.server.distributed.ODistributedStorage$2.run()V","0","0","0","0","0","0","0","0","401.291","42.1667","49792.9","1353.46","189","76","2766.27","1180.86","76.675","44.8392","50.1958","29.3543","13","4","4","0","11","0.0333333","1","0","0.0333333","1","29","36","15","0","29","36","15","0","0","0","2","7","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"c3943915a7ca022d85b4aea72942208d7cf621c4","com.orientechnologies.orient.core.iterator.ORecordIteratorCluster.<init>(Lcom/orientechnologies/orient/core/db/ODatabaseDocumentInternal;Lcom/orientechnologies/orient/core/db/ODatabaseDocumentInternal;IJJZLcom/orientechnologies/orient/core/storage/OStorage$LOCKING_STRATEGY;)V","0","0","0","0","0","0","0","0","401.291","50.6","61332.2","1555.22","194","76","3407.34","1212.1","75.136","43.9392","46.8442","27.3943","10","3","3","4","8","0.0294118","1","0","0.0294118","1","33","44","22","7","33","44","22","0","1","0","1","7","0","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"c3943915a7ca022d85b4aea72942208d7cf621c4","com.orientechnologies.orient.core.sql.OCommandExecutorSQLSetAware.extractClassFromTarget(Ljava/lang/String;)Lcom/orientechnologies/orient/core/metadata/schema/OClass;","0","0","0","0","0","0","0","0","401.291","52.9","97832.5","2123.19","296","76","5435.14","1849.39","68.4426","40.0249","44.5637","26.0606","16","5","4","1","11","0.0697674","3","0","0.0697674","3","40","46","28","1","40","46","28","0","4","0","0","7","0","0","4","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"694179bbd708b0a0ab131849e7132dbf55ba1a0b","com.orientechnologies.orient.client.remote.OStorageRemote.close(ZZ)V","0","0","0","0","0","0","0","0","401.687","61.4318","79590.7","1850.3","208","75","4421.71","1295.59","69.179","40.4556","43.9238","25.6864","11","5","5","2","19","0.0612245","3","0","0.0612245","3","46","54","34","2","46","54","34","0","0","0","0","9","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49646436cee4497bc6b13ed638598cac2c4ae6e6","com.orientechnologies.orient.core.storage.impl.local.paginated.OPaginatedCluster.readRecordIfVersionIsNotLatest(JI)Lcom/orientechnologies/orient/core/storage/ORawBuffer;","0","0","0","0","0","0","0","0","401.947","47","55500.3","1455","189","76","3083.35","1180.86","74.1363","43.3546","31.7644","18.5756","5","4","4","0","17","0","0","0","0","0","38","46","25","2","38","46","25","0","0","0","0","9","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"fe51dbda6cb54f9efee0a940f3c93cd5db560dfc","com.orientechnologies.orient.core.sql.parser.OMatchStatement.query(Ljava/lang/String;Lcom/orientechnologies/orient/core/sql/parser/OWhereClause;Lcom/orientechnologies/orient/core/command/OCommandContext;)Ljava/util/Iterator;","0","0","0","0","0","0","0","0","402.684","43.7143","46431","1291.83","170","76","2579.5","1062.15","82.5917","48.2992","68.4468","40.0273","3","1","1","1","12","0.111111","3","0","0.111111","3","24","31","18","3","24","31","18","0","2","0","1","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"919a36b316857011fc0a9b0b70180743e222dc0d","com.orientechnologies.orient.server.distributed.asynch.TestAsyncReplMode2ServersAddEdge.dbClient1()V","0","0","0","0","0","0","0","0","402.684","43.7143","56263.5","1468.31","206","76","3125.75","1287.07","76.2039","44.5637","34.6455","20.2605","4","2","2","0","15","0","0","0","0","0","33","39","26","0","33","39","26","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"c871bcbc93f785701cc81e159699c0d2229569b3","com.orientechnologies.orient.server.distributed.ODistributedStorage$13.call(Ljava/lang/Object;)Ljava/lang/Object;","0","0","0","0","0","0","0","0","402.684","44.5714","53468","1419.26","192","76","2970.44","1199.6","70.9895","41.5143","38.9745","22.7921","8","5","4","0","13","0.0222222","1","0","0.0222222","1","44","54","23","1","44","54","23","0","0","0","2","7","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"d5de1f43a68d18cac57c872237e61e2da12355c5","com.orientechnologies.orient.client.remote.ORemoteConnectionPool.createNetworkConnection(Ljava/lang/String;Lcom/orientechnologies/orient/core/config/OContextConfiguration;Ljava/util/Map;)Lcom/orientechnologies/orient/client/binary/OChannelBinaryAsynchClient;","0","0","0","0","0","0","0","0","402.684","53.1429","68398.7","1672.5","206","76","3799.93","1287.07","76.2424","44.5862","59.5922","34.8492","6","2","2","1","7","0.111111","4","0","0.111111","4","32","45","23","3","32","45","23","0","0","0","1","5","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"b42d488780f2bfdd6ce58bec2d3ab76676ca4f9f","com.orientechnologies.common.console.OConsoleApplication.executeCommands(Lcom/orientechnologies/common/console/OCommandStream;Z)Z","0","0","0","0","0","0","0","0","402.684","62.5714","108291","2271.93","277","76","6016.16","1730.68","62.8487","36.7536","39.1774","22.9108","22","5","4","2","8","0.0862069","5","0","0.0862069","5","53","67","40","2","53","67","40","0","0","0","0","10","0","1","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2767a54ee6308493e6a69b4b2951d8d2252bfd6b","com.orientechnologies.orient.core.tx.OTransactionOptimistic.saveRecord(Lcom/orientechnologies/orient/core/record/ORecord;Ljava/lang/String;Lcom/orientechnologies/orient/core/db/ODatabase$OPERATION_MODE;ZLcom/orientechnologies/orient/core/storage/ORecordCallback;Lcom/orientechnologies/orient/core/storage/ORecordCallback;)Lcom/orientechnologies/orient/core/record/ORecord;","0","0","0","0","0","0","0","0","402.684","66","110926","2308.63","269","76","6162.54","1680.69","66.5719","38.9309","22.1748","12.9677","18","4","4","0","10","0","0","0","0","0","45","49","31","6","45","49","31","0","0","0","0","9","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97980df69ea5d9246525696fcce853bd0593dc2e","com.orientechnologies.orient.core.metadata.schema.OClassImpl.dropProperty(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","403.003","47.5714","54818.1","1443.05","185","75","3045.45","1152.33","80.4112","47.0241","40.8171","23.8697","5","3","2","1","15","0","0","0","0","0","26","33","19","1","34","41","23","0","2","0","2","6","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"917d4ea64009dbf848afe60623ce40c224fbc383","com.orientechnologies.orient.core.metadata.schema.OClassImpl.dropProperty(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","403.003","47.5714","54818.1","1443.05","185","75","3045.45","1152.33","80.4112","47.0241","40.8171","23.8697","5","3","2","1","15","0","0","0","0","0","26","33","19","1","36","43","23","0","2","0","2","6","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1"
"f577e77e665919fb3e86277f2c54e4de4ca5ecf1","com.orientechnologies.orient.core.metadata.schema.OClassImpl.dropProperty(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","403.003","47.5714","54818.1","1443.05","185","75","3045.45","1152.33","80.4112","47.0241","40.8171","23.8697","5","3","2","2","15","0","0","0","0","0","26","33","19","1","34","41","23","0","2","0","2","6","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1"
"36003489773128ad8d4b145842c5e30ba5ac5154","com.orientechnologies.orient.core.metadata.schema.OClassImpl.dropProperty(Ljava/lang/String;)V","0","0","0","0","0","0","0","0","403.003","47.5714","54818.1","1443.05","185","75","3045.45","1152.33","80.4112","47.0241","40.8171","23.8697","5","3","2","2","15","0","0","0","0","0","26","33","19","1","36","43","23","0","2","0","2","6","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"a30d7d9f31aa06a5495440aefe76bea980444302","com.orientechnologies.orient.core.sql.OLiveQueryTest.testLiveInsertOnCluster()V","0","0","0","0","0","0","0","0","404.404","42.3077","44408.3","1254.04","168","76","2467.13","1049.65","80.7451","47.2194","41.0952","24.0323","3","2","2","0","17","0","0","0","0","0","27","32","18","0","27","32","18","0","1","0","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"62b47795cd8eab70076e508b269dfbe576e12188","com.orientechnologies.orient.core.sql.OLiveQueryTest.testLiveInsertOnCluster()V","0","0","0","0","0","0","0","0","404.404","42.3077","44408.3","1254.04","168","76","2467.13","1049.65","81.3565","47.5769","41.9773","24.5481","3","2","2","0","17","0","0","0","0","0","26","31","18","0","26","31","18","0","1","0","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"eb87fd13a08a35e51b139724421fa7adb04049f3","com.orientechnologies.orient.core.storage.fs.OFileClassic.close()V","0","0","0","0","0","0","0","0","404.413","53.625","62461.8","1574.26","187","75","3470.1","1164.79","76.0715","44.4863","61.9239","36.2128","9","2","2","8","11","0.135135","5","5","0.135135","5","32","38","24","0","32","38","24","0","2","0","2","4","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1"
"dc025634bd8133bb14ce499efe6078c88ed5ad7c","com.orientechnologies.orient.core.index.OIndexFullText.put(Ljava/lang/Object;Lcom/orientechnologies/orient/core/db/record/OIdentifiable;)Lcom/orientechnologies/orient/core/index/OIndexFullText;","0","0","0","0","0","0","0","0","405.39","45.9","52767.5","1406.84","184","76","2931.53","1149.62","69.1112","40.4159","49.8131","29.1304","11","5","5","0","13","0.111111","6","4","0.112676","8","48","61","32","2","63","81","40","0","1","0","1","9","0","0","7","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"202ca5e408bdf2c426b446e8369a915997e6b503","com.orientechnologies.orient.core.storage.impl.local.OAbstractPaginatedStorage.dropCluster(IZ)Z","0","0","0","0","0","0","0","0","405.39","46.92","51008.6","1375.4","174","76","2833.81","1087.14","74.9786","43.8471","46.1537","26.9905","9","3","3","2","15","0.0277778","1","0","0.0277778","1","35","44","24","2","35","44","24","0","0","0","3","7","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1"
"de410aa8d3455b55f3c39e49780136c0b6c5e64b","com.orientechnologies.orient.core.storage.cache.local.OWOWCache.addFile(Ljava/lang/String;J)J","0","0","0","0","0","0","0","0","405.39","61.2","74562.8","1771.53","195","76","4142.38","1218.35","73.7158","43.1087","31.4632","18.3995","8","3","3","1","14","0","0","0","0","0","37","46","24","2","37","46","24","0","0","0","0","6","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"d5aa3ef8baeb0c7f1f2c946965c3a0c9ffd694cc","com.orientechnologies.orient.server.network.protocol.http.command.post.OServerCommandPostDatabase.execute(Lcom/orientechnologies/orient/server/network/protocol/http/OHttpRequest;Lcom/orientechnologies/orient/server/network/protocol/http/OHttpResponse;)Z","0","0","0","0","0","0","0","0","405.777","32.4583","31731.9","1002.3","156","77","1762.88","977.619","81.4962","47.6586","42.2806","24.7255","4","4","4","0","8","0","0","0","0","0","26","28","15","2","26","28","15","0","1","0","2","3","0","1","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"784864c5fc64721ed9c5a1fc30ac7be3ee97b023","com.orientechnologies.orient.graph.sql.TestGraphUnwindOut.testUwindLightweightEdges()V","0","0","0","0","0","0","0","0","405.777","36.4444","50702.5","1369.89","222","77","2816.8","1391.23","73.1429","42.7736","30.0256","17.5588","2","2","2","0","17","0","0","0","0","0","40","44","28","0","40","44","28","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"0291b15b939b7d7cb70db6253857dcea26e9414f","com.orientechnologies.orient.test.database.auto.DefaultValuesTrivialTest.test()V","0","0","0","0","0","0","0","0","406.303","41.7353","53878.5","1426.52","206","77","2993.25","1290.96","77.5023","45.323","59.1353","34.5821","5","2","2","0","10","0.0909091","3","0","0.0909091","3","30","42","27","0","30","42","27","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0"
"5efc3c9900df6c43804a41d2a6bb9b56de661286","com.tinkerpop.blueprints.impls.orient.OrientVertex.addSingleVertex(Lcom/orientechnologies/orient/core/record/impl/ODocument;Lcom/orientechnologies/common/collection/OMultiCollectionIterator;Ljava/lang/String;Lcom/orientechnologies/common/util/OPair;Ljava/lang/Object;[Ljava/lang/String;)V","0","0","0","0","0","0","0","0","406.462","52","63354","1589.22","195","76","3519.67","1218.35","79.4315","46.4512","63.6047","37.1957","8","5","4","1","14","0.103448","3","0","0.103448","3","26","33","18","6","26","33","18","0","0","0","0","5","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478cce509623a094936c4fbcb181c697e152b548","com.tinkerpop.blueprints.impls.orient.OrientVertex.addSingleVertex(Lcom/orientechnologies/orient/core/record/impl/ODocument;Lcom/orientechnologies/common/collection/OMultiCollectionIterator;Ljava/lang/String;Lcom/orientechnologies/common/util/OPair;Ljava/lang/Object;[Ljava/lang/String;)V","0","0","0","0","0","0","0","0","406.462","52","63354","1589.22","195","76","3519.67","1218.35","80.7282","47.2095","66.2675","38.7529","8","5","4","1","14","0.111111","3","0","0.111111","3","24","31","18","6","24","31","18","0","0","0","0","5","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7ac1602bfd79337736223a8264d95442e444a1f4","com.orientechnologies.orient.server.hazelcast.OHazelcastPlugin.loadDistributedDatabases()V","0","0","0","0","0","0","0","0","406.462","53.0833","60030.6","1533.14","181","76","3335.03","1130.87","78.7399","46.0467","76.3597","44.6548","5","4","4","1","18","0.309524","13","3","0.309524","13","29","46","19","0","29","46","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"242f4bd61583f776a21b68bf6e914bf486f878c9","com.orientechnologies.orient.core.metadata.schema.OClassImpl.setName(Ljava/lang/String;)Lcom/orientechnologies/orient/core/metadata/schema/OClass;","0","0","0","0","0","0","0","0","406.462","54.1667","72423.9","1737.49","214","76","4023.55","1337.06","76.7886","44.9056","35.5908","20.8133","5","3","2","1","17","0","0","0","0","0","31","36","24","1","31","36","24","0","1","0","0","4","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6c332f89b82cb8a446f742cafa793559b2eaade9","com.orientechnologies.orient.server.distributed.impl.ODistributedAbstractPlugin.rebalanceClusterOwnership(Ljava/lang/String;Lcom/orientechnologies/orient/core/db/ODatabaseInternal;Lcom/orientechnologies/orient/server/distributed/ODistributedConfiguration;Ljava/util/Set;Z)Z","0","0","0","0","0","0","0","0","406.462","55.25","67313.6","1654.76","195","76","3739.65","1218.35","77.541","45.3456","63.3244","37.0318","11","2","2","2","13","0.125","4","0","0.125","4","28","41","22","5","28","41","22","0","0","0","0","14","0","0","12","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c1f0f046093d166b58193818b359c73d4a50c228","com.orientechnologies.orient.core.iterator.ORecordIteratorCluster.<init>(Lcom/orientechnologies/orient/core/db/ODatabaseDocumentInternal;Lcom/orientechnologies/orient/core/db/document/ODatabaseDocumentTx;IJJZZLcom/orientechnologies/orient/core/storage/OStorage$LOCKING_STRATEGY;)V","0","0","0","0","0","0","0","0","407.664","48.9677","58305.4","1503.62","190","77","3239.19","1190.69","75.7272","44.2849","47.8897","28.0057","10","3","3","4","7","0.030303","1","0","0.030303","1","32","42","21","8","32","42","21","0","1","0","1","7","0","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72d3505889b078041ff30316da7b71ef50373077","com.orientechnologies.orient.core.record.impl.ODocumentHelper.cloneValue(Lcom/orientechnologies/orient/core/record/impl/ODocument;Ljava/lang/Object;)Ljava/lang/Object;","0","0","0","0","0","0","0","0","407.716","147.857","344292","4912.3","375","74","19127.3","2328.55","63.6296","37.2103","44.9331","26.2767","16","14","2","1","17","0.137931","8","0","0.137931","8","50","70","45","2","50","70","45","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"fad816fe14820c1468f7bb3b0799eaf5ace26283","com.orientechnologies.orient.core.record.impl.ODocumentHelper.cloneValue(Lcom/orientechnologies/orient/core/record/impl/ODocument;Ljava/lang/Object;)Ljava/lang/Object;","0","0","0","0","0","0","0","0","407.716","147.857","344292","4912.3","375","74","19127.3","2328.55","63.9569","37.4017","45.6157","26.6759","16","14","2","1","17","0.140351","8","0","0.140351","8","49","69","45","2","49","69","45","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
